text,label
dirty glass room leftover wine lipstick cleaning tidy stuff cosmetics bathroom islaying find exaclty position furniture positive,0
room temperature warm bit stuffy location excellent room spacious nicely decorated comfortable,1
bed billow uncomfortableno positive,0
rooftop bar closed october march booking feel cheated cost lot money special occasion husbands 60th birthday felt location,0
small roomno positive,0
rooms small smart great location easy access victoria great breakfast friendly staff,1
muslim find salty eat breakfast croissants bacon sausages needed boiled egg finished poor breakfast kind clean central station,1
rooms extremely clean floor gritty room dusty duvets hairs room presented nicely waste money buying breakfast extremely limited food warmer stone cold modern excellent wi quiet aircon rooms staff extremely helpful accommodating buy tickets public transport trips canal trips reception discount prices 5 minute walk 2 tram lines,1
negatives delighted exceptionally clean friendly staff friendly helpful mario gave warm welcome gave upgraded room explained stayed concert 02 easier made life easier walk walkway straight 02 rushing catch trains ambled back room view front canary wharf wonderful side view dome delight wonderful breakfast trouble,1
rooms small location friendly staff service,1
check 3 00 pm breakfast,0
beautiful room comfortable bed attentive helpful staff,1
room small worth value underground lot shops wifi free speed fast,0
room poor bed furnishing poor location,0
parking lot bit breakfast room spacious clean caring helpful staff,1
negative quiet middle large city,0
push executive suite upgrade suite worth 30 night extra 20 breakfast expensive london location,0
perfect fantastic rate 111 pounds deluxe room including breakfast staff friendly helpful breakfast gorgeous room big comfortable bathroom spotless roomy checked price 300 fantastic dlr west india quay nearest tube stop,1
negative location,1
receptionists training command speaking english comfortable excellent location spa great staffs helpful,0
6 50 half lager bit steep dined bistro 51 orderered fillet steak excellent side fries fries basically frozen chips justify paying 25 breakfast pp excellent greeting helpful staff beautiful excellently situated,1
sound isolation rooms relaxed sleep terrible night back positive,0
reception staff welcoming shame issues 2 lads sharing meant move rooms twin bed worst world maid great shouting spanish telling understand walked frustration avoiding bar staff amazing roof fault service provided rooms high standard pictures location 2 minutes ramblas half ramblas,1
deluxe room theory 3rd level classic facelift modernization lacked luxury feel breakfast cooked food fresher hot breakfast reception staff smile reception staff exceptionally friendly helpful breakfast servers reception area bar modern impressive,1
