text,label
 The water in the shower we couldn t do it hot just warm Very good location stylish interior and comfortable rooms very nice breakfast place with good choice and quality of food great service,1
No Negative Staff were rude a let down from start to finish,0
 Reception staff especially one lady don t remember her name were not polite Bathroom was a disaster sink tub was clogged and shower glass door was for some reason attached to the wrong side of the bath opposite to the shower itself so when you take shower all water splashed on the floor TV is the same age and my grandmother I guess Not so happy with clearness as well Does not worse this amount of money  Only location and interior design was good ,0
 Rooms very smallNo Positive,0
 Tiny window overlooking other rooms and internal atrium no view or daylight Tried to charge for a breakfast I didn t have Room not made up one night during four night stay  Good location Room small but very quiet at night ,1
 Very poor service and over priced No Positive,0
No Negative Great location next to Imperial Wharf station giving easy access to the underground network Clean Room comfortable bed excellent breakfast ,1
 I was staying in a single room which I considered to be quite small Overall the hotel was a little old looking and could benefit from a refreshment  Location location location Ideally situated for those who like to wander around Trafalgar Square or Covent Garden are only a few minutes walk away and easy access to soho For longer distances the area is very well connect through the tube line The personnel was very kind and helpful ,0
 The room was very cold and the heating did not work well No Positive,0
 The original service was not great but the second person was really nice to deal with  They upgraded us to a deluxe room because the original room they put us in smelled of smoke The upgraded room was really nice ,1
No Negative A nice location and very friendly staff I really liked the little tablet set up for guests to use as a guide ,1
No Negative Great rooms good service close to the metro We ll definitely come back ,1
 no bedside tables or lights horrible view lights are either on or off not my thing No Positive,0
 The room size was extremly small you can t move without crossing over the bed  The location was just perfect,1
 Room amenities were minimal They forgot a few things as it is usually better  Convenient location for me ,0
